Ticker,Fecha,Cierre,Referencia,Volumen,Rotacion,Ultimo,Alto,Bajo,Promedio
MAP,15/05/2019,2.6340,2.6190,2782435,7294332.38,2.6340,2.6340,2.5990,2.6216
MAP,16/05/2019,2.6920,2.6340,4920195,13154516.27,2.6920,2.6960,2.6250,2.6734
MAP,17/05/2019,2.6780,2.6920,5267731,14064218.59,2.6780,2.6920,2.6390,2.6712
MAP,20/05/2019,2.6450,2.6780,4695673,12456790.74,2.6450,2.6900,2.6180,2.6449
MAP,21/05/2019,2.6620,2.6450,2925519,7772875.70,2.6620,2.6710,2.6320,2.6569
MAP,22/05/2019,2.6560,2.6620,3048548,8098520.74,2.6560,2.6700,2.6410,2.6565
MAP,23/05/2019,2.6070,2.6560,2850517,7456442.70,2.6070,2.6560,2.6070,2.6158
MAP,24/05/2019,2.6540,2.6070,3045972,8063134.29,2.6540,2.6540,2.6200,2.6471
MAP,27/05/2019,2.6750,2.6540,1070037,2863255.07,2.6750,2.6860,2.6570,2.6758
MAP,28/05/2019,2.6660,2.6750,5781953,15415774.77,2.6660,2.6810,2.6540,2.6662
MAP,29/05/2019,2.6130,2.6660,4913685,12915368.29,2.6130,2.6620,2.6130,2.6232
MAP,30/05/2019,2.6540,2.6130,1668753,4422134.80,2.6540,2.6600,2.6140,2.6500
MAP,31/05/2019,2.6280,2.6540,3951313,10376199.36,2.6280,2.6360,2.6080,2.6250
MAP,03/06/2019,2.6080,2.6280,3163406,8240229.96,2.6080,2.6130,2.5860,2.6049
MAP,04/06/2019,2.6570,2.6080,5097023,13500501.37,2.6570,2.6620,2.5900,2.6468
MAP,05/06/2019,2.6370,2.6570,5844685,15428677.29,2.6370,2.6690,2.6270,2.6388
MAP,06/06/2019,2.6320,2.6370,3153465,8314924.15,2.6320,2.6550,2.6230,2.6368
MAP,07/06/2019,2.6660,2.6320,2653505,7061441.98,2.6660,2.6680,2.6400,2.6612
MAP,10/06/2019,2.6710,2.6660,1470946,3928349.07,2.6710,2.6840,2.6620,2.6706
MAP,11/06/2019,2.6850,2.6710,2869145,7708587.11,2.6850,2.6960,2.6750,2.6867
MAP,12/06/2019,2.6680,2.6850,22687123,60570591.25,2.6680,2.6800,2.6610,2.6685
MAP,13/06/2019,2.6620,2.6680,4271374,11388898.37,2.6620,2.6790,2.6550,2.6661
MAP,14/06/2019,2.6370,2.6620,6250321,16542651.36,2.6370,2.6620,2.6300,2.6393
MAP,17/06/2019,2.6430,2.6370,14523618,38542667.27,2.6430,2.6630,2.6410,2.6480
MAP,18/06/2019,2.6810,2.6430,3622446,9664256.24,2.6810,2.6850,2.6230,2.6679
MAP,19/06/2019,2.7280,2.6810,6214579,16911329.17,2.7280,2.7310,2.6750,2.7213
MAP,20/06/2019,2.7050,2.7280,6194430,16876521.24,2.7050,2.7490,2.7030,2.7235
MAP,21/06/2019,2.6270,2.6200,8094307,21293858.83,2.6270,2.6590,2.6030,2.6312
MAP,24/06/2019,2.6370,2.6270,2797819,7384899.31,2.6370,2.6570,2.6250,2.6386
MAP,25/06/2019,2.6350,2.6370,4001759,10537496.56,2.6350,2.6420,2.6190,2.6332
MAP,26/06/2019,2.6210,2.6350,24098883,63372052.18,2.6210,2.6530,2.6200,2.6279
MAP,27/06/2019,2.5830,2.6210,4380554,11365958.95,2.5830,2.6420,2.5770,2.5938
MAP,28/06/2019,2.5710,2.5830,7197848,18474031.78,2.5710,2.5830,2.5510,2.5675
MAP,01/07/2019,2.6090,2.5710,16068582,42014347.77,2.6090,2.6230,2.5950,2.6108
MAP,02/07/2019,2.6440,2.6090,3857996,10176719.97,2.6440,2.6440,2.6100,2.6376
MAP,03/07/2019,2.6620,2.6440,3217231,8558483.61,2.6620,2.6690,2.6380,2.6602
MAP,04/07/2019,2.6830,2.6620,1993882,5348449.85,2.6830,2.6950,2.6680,2.6824
MAP,05/07/2019,2.6800,2.6830,4189012,11243784.70,2.6800,2.6960,2.6680,2.6833
MAP,08/07/2019,2.6760,2.6800,3176963,8503466.67,2.6760,2.6860,2.6620,2.6763
MAP,09/07/2019,2.6810,2.6760,2460922,6580705.09,2.6810,2.6810,2.6480,2.6737
MAP,10/07/2019,2.6700,2.6810,2343306,6280837.89,2.6700,2.6990,2.6690,2.6803
MAP,11/07/2019,2.6890,2.6700,2053314,5513860.74,2.6890,2.6940,2.6710,2.6853
MAP,12/07/2019,2.6800,2.6890,3026422,8119278.53,2.6800,2.6980,2.6700,2.6828
MAP,15/07/2019,2.7000,2.6800,4774883,12902681.64,2.7000,2.7160,2.6800,2.7022
MAP,16/07/2019,2.7050,2.7000,4141269,11191637.29,2.7050,2.7150,2.6900,2.7025
MAP,17/07/2019,2.7230,2.7050,3727264,10166463.30,2.7230,2.7400,2.6870,2.7276
MAP,18/07/2019,2.7260,2.7230,2689474,7324311.97,2.7260,2.7370,2.7010,2.7233
MAP,19/07/2019,2.7310,2.7260,3059855,8363445.45,2.7310,2.7430,2.7080,2.7328
MAP,22/07/2019,2.6990,2.7310,2483116,6712760.93,2.6990,2.7310,2.6950,2.7034
MAP,23/07/2019,2.7230,2.6990,4047632,11045667.22,2.7230,2.7410,2.7090,2.7259
MAP,24/07/2019,2.7160,2.7230,3371288,9160468.46,2.7160,2.7270,2.7090,2.7172
MAP,25/07/2019,2.6350,2.7160,4381112,11671312.48,2.6350,2.7390,2.6350,2.6618
MAP,26/07/2019,2.5960,2.6350,3975979,10333425.58,2.5960,2.6300,2.5810,2.5991
MAP,29/07/2019,2.5640,2.5960,6183887,15824618.44,2.5640,2.5950,2.5370,2.5628
MAP,30/07/2019,2.4980,2.5640,4484682,11257596.28,2.4980,2.5670,2.4930,2.5102
MAP,31/07/2019,2.4930,2.4980,4823104,12016434.88,2.4930,2.5160,2.4800,2.4913
MAP,01/08/2019,2.4870,2.4930,3165837,7872670.65,2.4870,2.4990,2.4730,2.4868
MAP,02/08/2019,2.4450,2.4870,4511191,11046210.80,2.4450,2.4760,2.4260,2.4493
MAP,05/08/2019,2.4350,2.4450,4796343,11670549.46,2.4350,2.4520,2.4080,2.4332
MAP,06/08/2019,2.3980,2.4350,4205316,10156630.23,2.3980,2.4450,2.3980,2.4152
MAP,07/08/2019,2.3950,2.3980,4634370,11136552.40,2.3950,2.4280,2.3850,2.4037
MAP,08/08/2019,2.4500,2.3950,3159554,7705594.04,2.4500,2.4500,2.4150,2.4388
MAP,09/08/2019,2.4080,2.4500,8502561,20576359.57,2.4080,2.4560,2.4080,2.4171
MAP,12/08/2019,2.3950,2.4080,3529806,8490368.41,2.3950,2.4400,2.3890,2.4046
MAP,13/08/2019,2.3940,2.3950,3745251,8955216.07,2.3940,2.4220,2.3670,2.3911
MAP,14/08/2019,2.3320,2.3940,3860550,9050848.43,2.3320,2.4020,2.3250,2.3444
MAP,15/08/2019,2.3320,2.3320,2640296,6145154.11,2.3320,2.3520,2.3100,2.3274
MAP,16/08/2019,2.3600,2.3320,2960433,6974085.13,2.3600,2.3650,2.3280,2.3557
MAP,19/08/2019,2.3830,2.3600,2577207,6136004.88,2.3830,2.3940,2.3650,2.3809
MAP,20/08/2019,2.3610,2.3830,2753140,6509517.70,2.3610,2.3800,2.3520,2.3642
MAP,21/08/2019,2.3780,2.3610,2053228,4876404.27,2.3780,2.3850,2.3620,2.3750
MAP,22/08/2019,2.3940,2.3780,4308417,10283967.59,2.3940,2.3940,2.3600,2.3863
MAP,23/08/2019,2.3890,2.3940,4363125,10448297.71,2.3890,2.4050,2.3790,2.3947
MAP,26/08/2019,2.3960,2.3890,1191379,2853002.40,2.3960,2.4060,2.3780,2.3947
MAP,27/08/2019,2.4180,2.3960,4121383,9941510.35,2.4180,2.4180,2.3760,2.4122
MAP,28/08/2019,2.3940,2.4180,4813984,11529183.30,2.3940,2.4150,2.3780,2.3954
MAP,29/08/2019,2.4000,2.3940,1971567,4725271.43,2.4000,2.4080,2.3820,2.3967
MAP,30/08/2019,2.3680,2.4000,4041427,9585273.17,2.3680,2.4010,2.3580,2.3718
MAP,02/09/2019,2.3920,2.3680,2774421,6609038.73,2.3920,2.4000,2.3680,2.3875
MAP,03/09/2019,2.3880,2.3920,3871872,9258958.65,2.3880,2.4080,2.3840,2.3913
MAP,04/09/2019,2.3990,2.3880,3391352,8156408.57,2.3990,2.4390,2.3950,2.4060
MAP,05/09/2019,2.4400,2.3990,3882832,9460742.33,2.4400,2.4450,2.4150,2.4365
MAP,06/09/2019,2.4640,2.4400,2608227,6405924.09,2.4640,2.4640,2.4310,2.4560
MAP,09/09/2019,2.4930,2.4640,3748044,9294292.85,2.4930,2.5010,2.4660,2.4897
MAP,10/09/2019,2.5290,2.4930,3422297,8628530.53,2.5290,2.5360,2.4860,2.5213
MAP,11/09/2019,2.5410,2.5290,4103871,10428278.76,2.5410,2.5620,2.5190,2.5411
MAP,12/09/2019,2.5360,2.5410,5247377,13325388.65,2.5360,2.5500,2.5070,2.5331
MAP,13/09/2019,2.5770,2.5360,3270088,8383470.42,2.5770,2.5770,2.5230,2.5637
MAP,16/09/2019,2.5170,2.5770,4500038,11311726.85,2.5170,2.5510,2.4790,2.5137
MAP,17/09/2019,2.4870,2.5170,5665088,14067762.46,2.4870,2.5080,2.4540,2.4832
MAP,18/09/2019,2.4670,2.4870,5571855,13765928.61,2.4670,2.4990,2.4620,2.4704
MAP,19/09/2019,2.4990,2.4670,2830447,7061176.70,2.4990,2.5020,2.4590,2.4947
MAP,20/09/2019,2.4960,2.4990,7840888,19568980.89,2.4960,2.5110,2.4830,2.4956
MAP,23/09/2019,2.4860,2.4960,4218175,10469134.94,2.4860,2.4950,2.4610,2.4831
MAP,24/09/2019,2.4800,2.4860,4719700,11706960.69,2.4800,2.4990,2.4620,2.4783
MAP,25/09/2019,2.4540,2.4800,4104585,10103916.38,2.4540,2.4880,2.4300,2.4521
MAP,26/09/2019,2.4610,2.4540,2818376,6934935.71,2.4610,2.4740,2.4490,2.4606
MAP,27/09/2019,2.4750,2.4610,2511812,6200632.05,2.4750,2.4750,2.4470,2.4686
MAP,30/09/2019,2.4710,2.4750,4146364,10245832.64,2.4710,2.4840,2.4620,2.4728
MAP,01/10/2019,2.4610,2.4710,2777980,6852035.28,2.4610,2.4910,2.4500,2.4666
MAP,02/10/2019,2.4160,2.4610,3600302,8735823.07,2.4160,2.4520,2.4160,2.4264
MAP,03/10/2019,2.3880,2.4160,6835983,16359614.41,2.3880,2.4120,2.3720,2.3933
MAP,04/10/2019,2.3910,2.3880,3574239,8543039.13,2.3910,2.4020,2.3770,2.3896
MAP,07/10/2019,2.4270,2.3910,3316352,8024635.36,2.4270,2.4330,2.3860,2.4197
MAP,08/10/2019,2.3880,2.4270,4872492,11674753.95,2.3880,2.4320,2.3880,2.3952
MAP,09/10/2019,2.3910,2.3880,4620883,11047739.62,2.3910,2.4080,2.3820,2.3914
MAP,10/10/2019,2.4310,2.3910,3262356,7896881.45,2.4310,2.4310,2.3930,2.4206
MAP,11/10/2019,2.4930,2.4310,3693663,9160231.08,2.4930,2.4930,2.4270,2.4800
MAP,14/10/2019,2.4720,2.4930,2114846,5216096.02,2.4720,2.4770,2.4470,2.4664
MAP,15/10/2019,2.5110,2.4720,2865064,7164869.55,2.5110,2.5110,2.4780,2.5014
MAP,16/10/2019,2.5270,2.5110,3102037,7813141.21,2.5270,2.5270,2.4930,2.5193
MAP,17/10/2019,2.5340,2.5270,4706627,11925120.33,2.5340,2.5720,2.5170,2.5416
MAP,18/10/2019,2.5480,2.5340,3724912,9445401.59,2.5480,2.5500,2.5200,2.5397
MAP,21/10/2019,2.5780,2.5480,4942879,12649237.95,2.5780,2.5840,2.5440,2.5733
MAP,22/10/2019,2.5790,2.5780,2879038,7402157.44,2.5790,2.5870,2.5550,2.5722
MAP,23/10/2019,2.5940,2.5790,1918559,4964183.68,2.5940,2.5970,2.5600,2.5875
MAP,24/10/2019,2.6060,2.5940,3198846,8336464.78,2.6060,2.6180,2.5920,2.6061
MAP,25/10/2019,2.5920,2.6060,2529664,6550580.65,2.5920,2.6060,2.5770,2.5895
MAP,28/10/2019,2.6200,2.5920,2776177,7254703.66,2.6200,2.6220,2.5850,2.6147
MAP,29/10/2019,2.6360,2.6200,3126244,8217004.43,2.6360,2.6390,2.6030,2.6284
MAP,30/10/2019,2.6180,2.6360,2636569,6900588.82,2.6180,2.6370,2.6020,2.6173
MAP,31/10/2019,2.5000,2.6180,7045351,17553811.76,2.5000,2.5980,2.4550,2.4915
MAP,01/11/2019,2.5310,2.5000,2800093,7069833.85,2.5310,2.5430,2.4970,2.5249
MAP,04/11/2019,2.5490,2.5310,2962068,7546466.99,2.5490,2.5570,2.5360,2.5477
MAP,05/11/2019,2.5560,2.5490,3397341,8680105.02,2.5560,2.5660,2.5430,2.5547
MAP,06/11/2019,2.5410,2.5560,2409687,6141940.02,2.5410,2.5680,2.5410,2.5489
MAP,07/11/2019,2.5760,2.5410,3313413,8505804.66,2.5760,2.5780,2.5400,2.5671
MAP,08/11/2019,2.5660,2.5760,2338472,6007947.92,2.5660,2.5930,2.5560,2.5692
MAP,11/11/2019,2.5760,2.5660,3689161,9472928.10,2.5760,2.5860,2.5480,2.5737
MAP,12/11/2019,2.5790,2.5760,3771186,9725346.42,2.5790,2.5890,2.5660,2.5789
MAP,13/11/2019,2.5200,2.5790,4279020,10790693.47,2.5200,2.5710,2.5090,2.5218
MAP,14/11/2019,2.5190,2.5200,3805210,9587858.83,2.5190,2.5300,2.5000,2.5196
MAP,15/11/2019,2.5300,2.5190,2699416,6827307.44,2.5300,2.5390,2.5140,2.5292
MAP,18/11/2019,2.5170,2.5300,1776601,4478619.36,2.5170,2.5420,2.5120,2.5209
MAP,19/11/2019,2.5200,2.5170,8424870,21296530.31,2.5200,2.5670,2.5180,2.5336
MAP,20/11/2019,2.5000,2.5200,3776617,9426270.12,2.5000,2.5080,2.4760,2.4960
MAP,21/11/2019,2.4810,2.5000,3100776,7703643.82,2.4810,2.4980,2.4740,2.4844
MAP,22/11/2019,2.5000,2.4810,3319832,8321707.99,2.5000,2.5250,2.4970,2.5067
MAP,25/11/2019,2.5090,2.5000,2750202,6912875.88,2.5090,2.5280,2.5070,2.5119
MAP,26/11/2019,2.5200,2.5090,7792083,19625394.31,2.5200,2.5220,2.5000,2.5186
MAP,27/11/2019,2.5620,2.5200,4514415,11555580.45,2.5620,2.5730,2.5240,2.5597
MAP,28/11/2019,2.5770,2.5620,1841055,4733263.49,2.5770,2.5770,2.5520,2.5708
MAP,29/11/2019,2.5590,2.5770,3732676,9561218.98,2.5590,2.5790,2.5520,2.5615
MAP,02/12/2019,2.5400,2.5590,3505136,8950166.75,2.5400,2.5820,2.5400,2.5534
MAP,03/12/2019,2.4800,2.5400,4869723,12197384.37,2.4800,2.5540,2.4800,2.4964
MAP,04/12/2019,2.5340,2.4800,3004965,7584302.47,2.5340,2.5340,2.4720,2.5239
MAP,05/12/2019,2.5260,2.5340,24061739,61087323.34,2.5260,2.5580,2.5220,2.5350
MAP,06/12/2019,2.5950,2.5260,27230284,69165736.15,2.5950,2.5950,2.5300,2.5834
MAP,09/12/2019,2.5950,2.5950,14009760,36508793.42,2.5950,2.6140,2.5800,2.5960
MAP,10/12/2019,2.5700,2.5950,11950792,30915514.76,2.5700,2.5990,2.5540,2.5710
MAP,11/12/2019,2.5500,2.5700,3375971,8623143.87,2.5500,2.5740,2.5500,2.5543
MAP,12/12/2019,2.5660,2.5500,4048346,10278032.69,2.5660,2.5730,2.5030,2.5388
MAP,13/12/2019,2.5670,2.5660,13173959,34294317.25,2.5670,2.6170,2.5670,2.5817
TL5,02/01/2019,5.5880,5.4900,755250,4166329.26,5.5880,5.5920,5.3560,5.5165
TL5,03/01/2019,5.5660,5.5880,1935299,10715105.64,5.5660,5.5980,5.5120,5.5576
TL5,04/01/2019,5.6500,5.5660,1863348,10624583.14,5.6500,5.9000,5.5660,5.7019
TL5,07/01/2019,5.8580,5.6500,1018698,5930630.59,5.8580,5.8760,5.7000,5.8212
TL5,08/01/2019,5.8340,5.8580,990703,5793661.14,5.8340,5.9500,5.8120,5.8492
TL5,09/01/2019,5.9440,5.8340,841740,5012318.65,5.9440,6.0140,5.8580,5.9547
TL5,10/01/2019,5.9280,5.9440,789333,4673713.81,5.9280,5.9860,5.8660,5.9211
TL5,11/01/2019,6.1000,5.9280,889560,5354602.20,6.1000,6.1080,5.8500,6.0194
TL5,14/01/2019,5.9880,6.1000,693957,4164250.11,5.9880,6.1320,5.9400,6.0007
TL5,15/01/2019,5.8220,5.9880,769794,4521300.85,5.8220,6.0660,5.8160,5.8734
TL5,16/01/2019,5.8500,5.8220,524391,3070142.19,5.8500,5.8860,5.8180,5.8547
TL5,17/01/2019,5.4820,5.8500,2547655,14081778.78,5.4820,5.7700,5.4520,5.5283
TL5,18/01/2019,5.7540,5.4820,1448430,8235370.12,5.7540,5.8000,5.5120,5.6853
TL5,21/01/2019,5.9000,5.7540,742051,4383297.48,5.9000,5.9920,5.8320,5.9070
TL5,22/01/2019,5.7800,5.9000,570086,3311074.67,5.7800,5.8800,5.7800,5.8080
TL5,23/01/2019,5.8880,5.7800,726313,4250886.86,5.8880,5.8920,5.7340,5.8527
TL5,24/01/2019,6.2300,5.8880,2034349,12515987.90,6.2300,6.2880,5.8900,6.1571
TL5,25/01/2019,6.3360,6.2300,2194019,13857244.18,6.3360,6.4500,6.2080,6.3255
TL5,28/01/2019,6.2280,6.3360,1628597,10181973.22,6.2280,6.4240,6.1400,6.2530
TL5,29/01/2019,6.3000,6.2280,2896031,18234899.20,6.3000,6.3380,6.2320,6.2917
TL5,30/01/2019,6.1580,6.3000,1100751,6803043.39,6.1580,6.3300,6.1420,6.1804
TL5,31/01/2019,6.1500,6.1580,1342292,8222027.80,6.1500,6.2460,6.0400,6.1254
TL5,01/02/2019,6.2400,6.1500,1108423,6899220.68,6.2400,6.2880,6.1160,6.2244
TL5,04/02/2019,6.3340,6.2400,687817,4326784.73,6.3340,6.3360,6.2040,6.2906
TL5,05/02/2019,6.3040,6.3340,1675195,10571659.36,6.3040,6.3980,6.2580,6.3231
TL5,06/02/2019,6.2640,6.3040,615733,3847495.95,6.2640,6.3020,6.2000,6.2486
TL5,07/02/2019,5.9840,6.2640,1522885,9236132.50,5.9840,6.2840,5.9840,6.0649
TL5,08/02/2019,5.8880,5.9840,872939,5156563.98,5.8880,5.9780,5.8680,5.9071
TL5,11/02/2019,6.0300,5.8880,840613,5057180.66,6.0300,6.0740,5.9140,6.0161
TL5,12/02/2019,6.1000,6.0300,635307,3873360.81,6.1000,6.1340,6.0000,6.0968
TL5,13/02/2019,6.1700,6.1000,602224,3720693.69,6.1700,6.2400,6.0700,6.1783
TL5,14/02/2019,6.1780,6.1700,723358,4468654.09,6.1780,6.2500,6.1060,6.1777
TL5,15/02/2019,6.2440,6.1780,797891,4968991.14,6.2440,6.2740,6.1680,6.2277
TL5,18/02/2019,6.4160,6.2440,1244348,7937500.51,6.4160,6.4380,6.2440,6.3788
TL5,19/02/2019,6.4280,6.4160,801180,5152920.58,6.4280,6.4880,6.3820,6.4317
TL5,20/02/2019,6.5860,6.4280,1853844,12158039.65,6.5860,6.6640,6.4280,6.5752
TL5,21/02/2019,6.6500,6.5860,865793,5730621.55,6.6500,6.6880,6.5120,6.6189
TL5,22/02/2019,6.6180,6.6500,755365,5022317.69,6.6180,6.7340,6.6100,6.6489
TL5,25/02/2019,6.5760,6.6180,2496657,16521042.30,6.5760,6.6440,6.5380,6.5855
TL5,26/02/2019,6.4780,6.5760,1104644,7177597.83,6.4780,6.5800,6.4340,6.4977
TL5,27/02/2019,6.5820,6.4780,1156333,7604309.26,6.5820,6.6500,6.4340,6.5762
TL5,28/02/2019,6.5980,6.5820,1209473,7991410.85,6.5980,6.7400,6.4780,6.6073
TL5,01/03/2019,6.8420,6.5980,3004642,20363549.18,6.8420,6.8680,6.6760,6.7789
TL5,04/03/2019,7.0240,6.8420,1488502,10446704.09,7.0240,7.0700,6.8740,7.0181
TL5,05/03/2019,6.9760,7.0240,1861915,13049401.53,6.9760,7.1480,6.9160,7.0046
TL5,06/03/2019,7.0560,6.9760,1226705,8637325.44,7.0560,7.0740,6.9600,7.0411
TL5,07/03/2019,6.8120,7.0560,2404395,16747559.83,6.8120,7.0940,6.8060,6.8781
TL5,08/03/2019,6.6240,6.8120,1527977,10170184.31,6.6240,6.8280,6.5880,6.6551
TL5,11/03/2019,6.7260,6.6240,2911064,19433557.76,6.7260,6.7580,6.6100,6.7096
TL5,12/03/2019,6.7320,6.7260,1227613,8314893.85,6.7320,6.8820,6.6900,6.7732
TL5,13/03/2019,6.7720,6.7320,1466769,9912874.71,6.7720,6.7840,6.7100,6.7603
TL5,14/03/2019,6.7860,6.7720,785965,5361565.79,6.7860,6.8860,6.7820,6.8225
TL5,15/03/2019,6.7440,6.7860,3425888,23108685.41,6.7440,6.8100,6.7100,6.7448
TL5,18/03/2019,6.7700,6.7440,1901240,12850693.49,6.7700,6.7900,6.7040,6.7515
TL5,19/03/2019,7.0200,6.7700,1885862,13245867.52,7.0200,7.1220,6.8000,7.0238
TL5,20/03/2019,6.9380,7.0200,1080620,7565946.69,6.9380,7.0600,6.9380,7.0015
TL5,21/03/2019,6.7140,6.9380,1219795,8240516.75,6.7140,6.9460,6.6740,6.7557
TL5,22/03/2019,6.6220,6.7140,2124593,14219209.34,6.6220,6.7660,6.6000,6.6481
TL5,25/03/2019,6.6420,6.6220,1190966,7865949.41,6.6420,6.6780,6.4840,6.6063
TL5,26/03/2019,6.6360,6.6420,1346729,8955834.63,6.6360,6.7200,6.5860,6.6501
TL5,27/03/2019,6.8740,6.6360,1653663,11192104.63,6.8740,6.8880,6.5760,6.7681
TL5,28/03/2019,6.6780,6.8740,1257542,8495840.05,6.6780,6.9080,6.6620,6.7559
TL5,29/03/2019,6.6560,6.6780,1319860,8813959.32,6.6560,6.8020,6.5840,6.6764
TL5,01/04/2019,6.6820,6.6560,1067076,7119523.33,6.6820,6.7300,6.5880,6.6700
TL5,02/04/2019,6.6700,6.6820,808782,5404050.73,6.6700,6.7500,6.6280,6.6817
TL5,03/04/2019,6.8520,6.6700,1240092,8441558.31,6.8520,6.8860,6.7260,6.8072
TL5,04/04/2019,6.6900,6.8520,1167850,7854761.66,6.6900,6.8440,6.6900,6.7258
TL5,05/04/2019,6.6660,6.6900,1452869,9711378.43,6.6660,6.7740,6.6300,6.6843
TL5,08/04/2019,6.5500,6.6660,1032684,6796159.06,6.5500,6.6980,6.5360,6.5811
TL5,09/04/2019,6.4980,6.5500,1268112,8231004.98,6.4980,6.5540,6.4380,6.4908
TL5,10/04/2019,6.5600,6.4980,1086809,7097331.25,6.5600,6.5820,6.4500,6.5304
TL5,11/04/2019,6.7100,6.5600,1804091,12126228.22,6.7100,6.8220,6.5960,6.7292
TL5,12/04/2019,6.6580,6.7100,3495988,23453464.14,6.6580,6.7480,6.5800,6.6682
TL5,15/04/2019,6.6940,6.6580,835805,5623629.37,6.6940,6.7980,6.6940,6.7284
TL5,16/04/2019,6.6740,6.6940,1070600,7168176.09,6.6740,6.7420,6.6740,6.6962
TL5,17/04/2019,6.6500,6.6740,1145178,7659465.94,6.6500,6.7300,6.6500,6.6822
TL5,18/04/2019,6.8000,6.6500,2344206,15871503.68,6.8000,6.8120,6.6280,6.7571
TL5,23/04/2019,6.7840,6.8000,4374998,29657778.80,6.7840,6.8800,6.7360,6.7984
TL5,24/04/2019,6.7000,6.7840,1027811,6902340.14,6.7000,6.8400,6.6520,6.7156
TL5,25/04/2019,6.9400,6.7000,2088576,14405189.28,6.9400,7.0100,6.6880,6.9007
TL5,26/04/2019,6.7040,6.6360,1132604,7595206.98,6.7040,6.7940,6.6580,6.7060
TL5,29/04/2019,6.8360,6.7040,824459,5606204.31,6.8360,6.8360,6.7040,6.7999
TL5,30/04/2019,6.9000,6.8360,1671509,11517292.11,6.9000,6.9400,6.8220,6.8904
TL5,02/05/2019,6.9320,6.9000,1981462,13714606.23,6.9320,6.9500,6.8100,6.9215
TL5,03/05/2019,6.8540,6.9320,3121305,21563732.19,6.8540,7.0000,6.8540,6.8966
TL5,06/05/2019,6.7600,6.8540,523927,3532777.10,6.7600,6.7720,6.6920,6.7429
TL5,07/05/2019,6.7500,6.7600,4218986,28620820.28,6.7500,6.8740,6.7140,6.7897
TL5,08/05/2019,6.8220,6.7500,890345,6043430.28,6.8220,6.8560,6.6600,6.7877
TL5,09/05/2019,6.7780,6.8220,1019156,6870315.69,6.7780,6.8540,6.6280,6.7412
TL5,10/05/2019,6.9180,6.7780,1232011,8488123.42,6.9180,6.9700,6.7620,6.8896
TL5,13/05/2019,6.8160,6.9180,1087076,7406958.66,6.8160,6.9340,6.7700,6.8137
TL5,14/05/2019,6.9680,6.8160,1067233,7407548.50,6.9680,6.9680,6.8160,6.9409
TL5,15/05/2019,7.0040,6.9680,1014810,7081605.71,7.0040,7.0080,6.9120,6.9764
TL5,16/05/2019,6.9300,7.0040,1131099,7870696.60,6.9300,7.0400,6.8840,6.9340
TL5,17/05/2019,6.9060,6.9300,597386,4113701.07,6.9060,6.9340,6.8360,6.8869
TL5,20/05/2019,6.8420,6.9060,613164,4197317.90,6.8420,6.9160,6.8000,6.8453
TL5,21/05/2019,6.7000,6.8420,833744,5609543.16,6.7000,6.8540,6.7000,6.7281
TL5,22/05/2019,6.7400,6.7000,499369,3375342.66,6.7400,6.8200,6.7120,6.7592
TL5,23/05/2019,6.5200,6.7400,1237663,8149542.90,6.5200,6.7580,6.5180,6.5846
TL5,24/05/2019,6.4460,6.5200,2647557,17277044.58,6.4460,6.5920,6.4460,6.4932
TL5,27/05/2019,6.4620,6.4460,316294,2055584.44,6.4620,6.5540,6.4620,6.4990
TL5,28/05/2019,6.4400,6.4620,996606,6429687.77,6.4400,6.5140,6.4040,6.4510
TL5,29/05/2019,6.4120,6.4400,1231116,7885382.21,6.4120,6.4540,6.3680,6.4134
TL5,30/05/2019,6.5460,6.4120,513028,3347556.72,6.5460,6.5580,6.4400,6.5251
TL5,31/05/2019,6.4400,6.5460,907024,5857884.46,6.4400,6.5160,6.4300,6.4584
TL5,03/06/2019,6.2860,6.4400,898481,5645246.29,6.2860,6.4100,6.2340,6.2831
TL5,04/06/2019,6.3680,6.2860,940370,5989725.46,6.3680,6.4260,6.1980,6.3695
TL5,05/06/2019,6.3940,6.3680,1611088,10302157.92,6.3940,6.4220,6.3560,6.3910
TL5,06/06/2019,6.3600,6.3940,649001,4130375.38,6.3600,6.4380,6.3300,6.3642
TL5,07/06/2019,6.9120,6.3600,866185,5848375.44,6.9120,6.9780,6.5000,6.7519
TL5,10/06/2019,6.5420,6.9120,3630375,23859184.24,6.5420,6.6660,6.4440,6.5601
TL5,11/06/2019,6.5400,6.5420,1480645,9678164.74,6.5400,6.6580,6.4840,6.5359
TL5,12/06/2019,6.5960,6.5400,1810884,11971170.77,6.5960,6.6460,6.4500,6.6086
TL5,13/06/2019,6.8380,6.5960,2510310,16846605.65,6.8380,6.8820,6.5640,6.8056
TL5,14/06/2019,6.7800,6.8380,514993,3485190.74,6.7800,6.8220,6.7180,6.7675
TL5,17/06/2019,6.8300,6.7800,611213,4171442.62,6.8300,6.8700,6.7760,6.8249
TL5,18/06/2019,6.6980,6.8300,2456107,16657615.44,6.6980,6.8220,6.6900,6.7291
TL5,19/06/2019,6.7300,6.6980,942510,6360207.23,6.7300,6.8000,6.6520,6.7492
TL5,20/06/2019,6.7680,6.7300,1177255,7976981.63,6.7680,6.8380,6.6680,6.7767
TL5,21/06/2019,6.6240,6.7680,1407227,9398097.34,6.6240,6.8400,6.6080,6.6689
TL5,24/06/2019,6.5620,6.6240,943514,6190445.42,6.5620,6.7300,6.5080,6.5823
